contig	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.58	PSC.63	PSC.61	PSC.52	PSC.54	PSC.59	PSC.69	PSC.67	PSC.78	PSC.71
1910	Phel_contig_3256	1462.37253366101	2.49153527953066	0.508153663943794	4.90311387345669	9.43292638559988e-07	1.185243057364e-05	497	358	488	551	477	1728	5252	1801	615	1763
1911	Phel_contig_3263	1111.20708769816	2.13809527604009	0.274258971468686	7.79589912625417	6.39514605094571e-15	4.78807932155929e-13	359	564	481	399	404	1381	2227	2268	1380	1284
1912	Phel_contig_3277	41.1506755835029	4.26153917158634	0.727624164841158	5.85678620571465	4.71909990913192e-09	1.02033172100547e-07	8	0	3	5	6	15	115	96	24	124
1913	Phel_contig_328	138.328501957276	2.23307805497354	0.52558057844892	4.24878343405258	2.14934579325013e-05	0.000185444190377625	73	32	19	99	39	117	226	200	390	111
1914	Phel_contig_3285	419.278435276543	2.3990348350564	0.294019293520193	8.1594469748348	3.36561988351624e-16	3.10070566760015e-14	141	150	154	136	135	651	831	612	391	781
1915	Phel_contig_3288	212.19530638738	3.15790973936894	0.859782027636655	3.67291899325845	0.000239795517391923	0.00147180726550987	115	35	20	25	30	94	918	35	41	570
1916	Phel_contig_3289	153.460491783411	3.05309663955018	0.842694775038938	3.62301598394165	0.000291187820871331	0.00173588563185809	88	22	13	30	21	81	604	47	19	454
1917	Phel_contig_329	872.632473104057	2.90442257291553	0.49282335543054	5.8934353271025	3.78248180916923e-09	8.39186045792664e-08	296	227	69	389	127	1803	1001	2420	490	1842
1918	Phel_contig_3293	99.206847425987	3.02822747468602	0.522494302704492	5.79571386522601	6.80311702903243e-09	1.42555986596024e-07	39	16	8	41	12	258	158	215	127	72
1919	Phel_contig_3303	244.52746365122	4.60627134335286	0.67091600627739	6.86564532706707	6.61913408627072e-12	2.71744450448135e-10	26	17	3	42	17	1035	102	294	197	542
1920	Phel_contig_3318	29.8420653885471	2.76229917962628	0.846197070148208	3.26436864067902	0.00109708321655247	0.00533676886691661	5	18	3	7	9	3	76	158	5	33
1921	Phel_contig_332	36.2540512325892	2.70363145264661	0.925614739562411	2.9209036298674	0.00349017769622245	0.0137812072392756	4	9	0	27	14	150	30	101	3	21
1922	Phel_contig_334	1280.39931065629	2.90616024929535	0.48917276017209	5.94096909294984	2.83342036620619e-09	6.48204534619122e-08	323	144	202	772	186	1192	1322	4362	2613	1764
1923	Phel_contig_3352	6.3989198891401	3.6299443398186	1.11027357471132	3.26941433399639	0.00107770364956623	0.00526133101992295	4	0	0	1	0	21	12	2	6	11
1924	Phel_contig_3354	1721.37661506021	2.15359147026581	0.316231649145587	6.81017056984812	9.74830950070999e-12	3.89044868737586e-10	671	705	678	649	692	1634	4122	2569	1910	2742
1925	Phel_contig_3357	8.56443895859401	4.87904427346917	1.06576869434444	4.57795795594307	4.69537033697718e-06	4.92515534613531e-05	0	1	1	1	0	23	15	4	18	13
1926	Phel_contig_3360	35.3280572454047	3.94595143625498	0.954233957839823	4.13520332601425	3.54640499167738e-05	0.000285752134194509	5	5	4	7	2	8	5	79	5	238
1927	Phel_contig_3362	65.3068241136017	4.70499681799362	0.749156291558555	6.28039418611206	3.37715667370678e-10	9.72291992351726e-09	9	3	4	2	8	293	23	64	30	169
1928	Phel_contig_3399	353.08244793004	2.20554043641953	0.639217500695574	3.45037555138827	0.000559807202679619	0.00303136882933387	194	90	72	271	44	428	231	296	1383	263
1929	Phel_contig_34	1331.68673674466	2.84821350622273	0.458524719492085	6.211690199337	5.2417693271191e-10	1.42176453864714e-08	561	290	251	292	343	3306	731	3928	848	2794
1930	Phel_contig_3404	62.4426152405674	3.30620749985	0.620899075413383	5.32487103101062	1.01024691640318e-07	1.6382154352032e-06	32	6	5	5	13	171	41	201	44	106
1931	Phel_contig_3408	1390.13822030289	2.24643979264394	0.540479690075555	4.15638151422472	3.23327732067416e-05	0.000263556891359131	499	655	475	343	643	2346	1414	1249	442	5297
1932	Phel_contig_342	40.95198993801	2.20897526566185	0.361321210588457	6.11360529337387	9.74050506455218e-10	2.49278610473211e-08	12	15	18	21	12	67	62	54	49	80
1933	Phel_contig_3422	6.96667710030661	2.40082538722457	0.829230394669259	2.89524528123712	0.0037886236762016	0.0147602084678622	0	6	3	0	3	20	8	12	5	10
1934	Phel_contig_3425	1429.65163350044	2.18486649829598	0.419985548617401	5.20224209020666	1.96898502935888e-07	2.98289159018482e-06	1052	312	513	473	364	2816	1052	3843	1822	1958
1935	Phel_contig_3431	36.9424173470229	3.62616206608047	0.679565296380187	5.3360024200703	9.50181337742098e-08	1.54913187745379e-06	10	10	7	0	2	64	101	67	19	66
1936	Phel_contig_3442	121.074105841574	2.1175390964944	0.556292375750272	3.80652187375114	0.000140934833022772	0.000933315519467081	37	74	14	37	90	214	160	360	192	34
1937	Phel_contig_3445	128.414215333426	2.77498907918837	0.458681750848249	6.04992257498043	1.44915463272757e-09	3.55140889163841e-08	32	43	20	44	39	225	381	226	93	103
1938	Phel_contig_3454	89.8752785344293	2.17515365613974	0.342600232059067	6.3489555832079	2.1678160689722e-10	6.5390571723115e-09	33	30	38	51	22	169	90	131	146	150
1939	Phel_contig_3459	128.863282895751	3.35434912739239	0.513062020677417	6.5379018368257	6.23878481470793e-11	2.07791291291829e-09	44	12	18	9	41	230	334	294	101	144
1940	Phel_contig_349	224.302917642465	3.42827029894105	0.452968729182446	7.56844805849768	3.77709285307529e-14	2.47956110050436e-12	25	39	33	84	25	525	178	438	531	253
1941	Phel_contig_3490	1716.977654871	2.52445100568491	0.406893840006515	6.20420059847672	5.49756264881418e-10	1.48521627902059e-08	553	528	812	458	327	2815	3704	3937	990	2485
1942	Phel_contig_3493	61.3584488487899	4.3239336690032	0.845985947799194	5.1111176021916	3.202585338994e-07	4.63224397781686e-06	7	0	0	20	5	36	132	51	144	165
1943	Phel_contig_351	828.410845668473	3.97446917726942	0.472892690971978	8.40458999080815	4.29358959833001e-17	4.47092636411544e-15	91	148	76	153	65	606	2399	1287	701	2217
1944	Phel_contig_3530	254.181982249342	4.64717853441612	0.767324694114164	6.05633908313226	1.39254306873259e-09	3.42502583909632e-08	56	10	7	4	27	955	55	753	142	497
1945	Phel_contig_3532	640.364337130852	2.42022008655243	0.610385768551378	3.96506637482115	7.33755266259719e-05	0.000530937183876641	136	157	185	478	133	1011	361	457	2501	480
1946	Phel_contig_3533	552.953583862365	2.21494742857583	0.714816099785174	3.09862554752404	0.00194420575725851	0.0085764687665593	381	14	112	238	318	208	1342	2159	338	560
1947	Phel_contig_3567	137.58846475496	5.50647953964176	0.619120354403355	8.89403732324119	5.89278900978705e-19	8.08859695494911e-17	14	4	2	2	10	495	98	222	138	305
1948	Phel_contig_3578	102.890765540625	4.50490249435245	0.490937759226709	9.17611735843715	4.46915193885616e-20	7.18713676888951e-18	20	5	6	11	4	98	156	210	178	295
1949	Phel_contig_3591	10159.1120910322	2.44274713395119	0.902754843116117	2.7058809515985	0.00681234626587019	0.0238014212431608	2683	955	1070	10718	1819	10742	2940	2884	55637	2350
1950	Phel_contig_360	13616.3906276423	3.58627221196265	0.539751786874142	6.64429891512132	3.04663725909888e-11	1.09962161258685e-09	3904	2127	2305	666	2054	48105	18123	20064	7776	22057
1951	Phel_contig_3603	15.7646249765606	5.08929993958066	1.01862850972285	4.99622766396491	5.84626380163191e-07	7.90103220292153e-06	0	0	0	3	2	3	46	68	14	23
1952	Phel_contig_3616	943.401552583934	2.35728191738382	0.466008658617159	5.05845089741219	4.2267605340432e-07	5.90920256143138e-06	572	209	293	316	241	2186	1396	1480	404	1936
1953	Phel_contig_3623	226.332285568933	2.33463762603965	0.725755623291392	3.2168371158487	0.00129612161258817	0.00612200090144616	101	59	37	162	44	281	70	204	1060	76
1954	Phel_contig_3630	166.049930226205	4.16203280249667	0.649859189627288	6.40451480709799	1.50848314786032e-10	4.70155447162245e-09	25	22	15	27	4	106	449	88	171	602
1955	Phel_contig_365	697.558733746158	2.08025144221288	0.370889974315858	5.60881012232834	2.03722382034581e-08	3.84230874318935e-07	302	263	269	371	224	811	538	814	1634	1432
1956	Phel_contig_3655	710.578738427087	4.14429360662782	0.576140668621409	7.19319748169193	6.32912945126472e-13	3.23332857568558e-11	178	48	41	58	80	1886	2043	999	304	861
1957	Phel_contig_3663	1463.40724231617	5.1523538167924	0.579647901087625	8.88876472618078	6.17920142413053e-19	8.38598302295817e-17	118	95	37	74	111	4241	317	5872	1102	2946
1958	Phel_contig_3674	107.786755462071	2.10044058804013	0.534339927897587	3.93090704695141	8.46259878917437e-05	0.000599730143134761	31	59	50	45	33	205	329	113	55	77
1959	Phel_contig_3679	350.356930628787	2.15245685634027	0.377450559776045	5.70261932481277	1.17980266007824e-08	2.34906056378069e-07	148	167	157	90	124	460	807	650	222	546
1960	Phel_contig_3684	440.732377480555	2.28533394025538	0.506486702261011	4.51213019029601	6.41797718995026e-06	6.49154388047891e-05	198	186	104	106	220	714	1434	550	258	325
1961	Phel_contig_3699	11.5378206808434	4.28337885829583	0.839924924355546	5.0997163366504	3.40162880005439e-07	4.876026768348e-06	2	1	1	2	0	15	40	27	10	10
1962	Phel_contig_3712	3107.2343251334	2.50726089250241	0.40778903218502	6.14842650148774	7.82553744375382e-10	2.04699188302542e-08	1884	769	645	1004	620	6633	2377	5884	4764	5431
1963	Phel_contig_3720	264.675819510427	3.72100956288736	0.485381906569438	7.66614806305113	1.77238580110322e-14	1.23830080468851e-12	64	33	28	12	65	647	400	707	159	463
1964	Phel_contig_3741	43.8981069677668	2.60642374344432	0.490043853553429	5.31875611650774	1.04479070644841e-07	1.68818797977734e-06	21	9	17	14	4	116	48	85	44	63
1965	Phel_contig_3744	313.513786211082	7.45897877159681	0.704760182925631	10.5837119523875	3.54624436475034e-26	9.7353362974934e-24	9	3	1	2	4	295	669	1449	74	708
1966	Phel_contig_3766	214.219869613547	2.54706204365127	0.235323696749268	10.8236530312759	2.65960818992487e-27	8.21395811202025e-25	70	58	74	75	58	299	350	436	350	291
1967	Phel_contig_3769	63.7082308193685	4.377938737344	0.661805313737815	6.61514594468546	3.71185357592715e-11	1.31013969463049e-09	19	3	1	3	5	87	121	208	33	151
1968	Phel_contig_3774	471.292323144276	2.3590236040243	0.425655935434213	5.54209023684317	2.98882205338254e-08	5.42982658869189e-07	185	150	162	153	176	1006	158	1260	509	966
1969	Phel_contig_3775	3562.58472001498	8.68508077958601	0.83465140521227	10.4056384801475	2.3368424353493e-25	6.04863844837363e-23	34	18	5	28	7	1508	11306	2049	450	16999
1970	Phel_contig_3786	2735.47326800926	2.362210863802	0.439293155529879	5.37729949594294	7.5611341192173e-08	1.2545574059346e-06	806	846	914	1088	1174	8434	2023	4493	1446	5230
1971	Phel_contig_3794	166.489709715582	3.92813597341114	0.760595710268587	5.16455183795871	2.41015678735383e-07	3.57550443049685e-06	66	8	5	24	4	126	553	395	74	328
1972	Phel_contig_3819	106.199824155575	2.17166813815779	0.347672313461508	6.24630738219027	4.20269723188682e-10	1.18241102865652e-08	49	41	34	31	54	120	99	374	105	186
1973	Phel_contig_3821	58.7877908876011	3.41942898226378	1.03905792288899	3.29089351703938	0.000998697090970549	0.00493501627970865	1	2	4	48	0	206	152	47	23	47
1974	Phel_contig_3826	51.3740158963648	3.23825071241864	0.521608816626266	6.20819780877832	5.35956633556671e-10	1.45081966004016e-08	16	15	5	6	11	46	78	62	63	185
1975	Phel_contig_3828	859.595970972578	4.9400585722934	0.72061436371459	6.85534291438295	7.11416578612224e-12	2.90313510112958e-10	175	27	16	10	58	1699	1919	1169	369	2543
1976	Phel_contig_3848	1450.13620211416	2.17207490916341	0.3493346957237	6.21774743749295	5.04342470314498e-10	1.38315031868894e-08	554	587	506	517	684	2470	3008	3258	799	1765
1977	Phel_contig_385	3979.62632904633	2.76965341173336	0.409338359014965	6.7661711900108	1.32235072074024e-11	5.13089891541854e-10	887	1128	1151	1111	1214	11620	5253	5383	2164	7734
1978	Phel_contig_3864	604.407687281503	2.83980972754748	0.669635693227411	4.24082789533004	2.22696848518787e-05	0.000191291243648659	412	142	43	39	149	1160	1318	1356	156	1056
1979	Phel_contig_3868	4753.07408078219	2.65358322294134	0.718803800062133	3.69166554588605	0.000222790311625765	0.00138589953979516	4737	476	475	218	855	10444	3914	10376	4308	10526
1980	Phel_contig_3872	6189.2541257096	3.06856413310872	0.592449119450705	5.1794559775087	2.22533918655537e-07	3.34329841969054e-06	658	2276	2073	661	1381	1722	15383	15576	4026	16811
1981	Phel_contig_3878	50.761920202052	2.69715655241973	0.62430514955117	4.32025357208535	1.55850010262e-05	0.000140440702218191	8	7	11	33	15	80	31	47	193	45
1982	Phel_contig_392	150.588739795429	3.72248456589013	0.517310608581137	7.19584037934199	6.20772176152261e-13	3.18929039763065e-11	41	10	12	15	37	345	370	271	90	220
1983	Phel_contig_3935	114.665840676777	2.95602655957732	0.551261496884803	5.3622946211225	8.21713714817354e-08	1.35430778297793e-06	35	37	29	18	20	478	106	107	103	123
1984	Phel_contig_3947	164.558204572194	2.49521690262592	0.377591062113959	6.60825202973911	3.88884240822201e-11	1.3591546259017e-09	73	52	37	47	58	134	225	295	188	494
1985	Phel_contig_3960	61.6906743686058	3.20192290996408	0.755384092430669	4.23880108417555	2.2471665593706e-05	0.000192782489742974	38	11	1	3	11	27	135	108	60	196
1986	Phel_contig_398	5.61141286948487	3.20917833069023	0.822150715241047	3.90339419670678	9.48530254870506e-05	0.000665440249532024	1	1	0	2	2	11	8	16	9	5
1987	Phel_contig_3997	575.166252982065	2.03766034776728	0.621905725055292	3.27647787385478	0.00105110548161335	0.0051499810310596	151	296	137	234	430	294	1746	757	110	1360
1988	Phel_contig_4003	46.6930465235363	3.57764662675408	0.665544322376404	5.37551971592165	7.63620950272319e-08	1.26469775664236e-06	8	4	6	14	7	6	125	153	82	53
1989	Phel_contig_4012	1627.51787257567	2.72513120045321	0.498611884216547	5.46543571606825	4.61771117673569e-08	8.03972801802195e-07	766	543	114	337	557	3000	2513	3951	764	3453
1990	Phel_contig_4014	161.213796411719	3.75100503131227	0.41395517732439	9.06137967776364	1.28810801620297e-19	1.96675279013282e-17	38	16	12	33	21	149	232	640	240	253
1991	Phel_contig_4017	97.9665332386816	4.30446346411591	0.701126742610755	6.13935142180937	8.28590814968804e-10	2.15497044681552e-08	8	2	5	34	2	167	149	75	186	268
1992	Phel_contig_4039	1571.47210518031	2.61783916154381	0.347730625365922	7.52835376173446	5.13840223102491e-14	3.27052683453852e-12	632	378	432	452	462	3118	3255	2608	1112	2464
1993	Phel_contig_4045	141.32104404829	3.440533224571	0.593876013560193	5.79335273021981	6.89949873587397e-09	1.44464234702298e-07	53	15	7	28	25	61	347	479	100	294
1994	Phel_contig_4047	3119.94467529883	5.0402637504377	0.536635662648395	9.39233841739679	5.86826858203958e-21	1.01584588231001e-18	186	227	83	233	282	10852	2698	4707	1241	8886
1995	Phel_contig_4052	359.467417278282	4.56594952800988	0.621000737333563	7.3525669995418	1.94436016067695e-13	1.10091292597663e-11	74	19	30	9	20	1249	288	800	180	781
1996	Phel_contig_406	14256.5312112185	5.75111529748055	0.758851629442984	7.57870850419338	3.49011660766772e-14	2.30831320573861e-12	1903	202	221	95	262	42698	10631	38592	7384	37138
1997	Phel_contig_4063	244.289797941914	4.25079792675999	0.649800330395889	6.54169862328356	6.08239819477909e-11	2.03330157610955e-09	63	12	10	28	16	82	725	598	176	635
1998	Phel_contig_4068	144.626101523327	2.2547818526752	0.616313919125618	3.65849574819618	0.000253699949012019	0.00154389995840767	44	52	48	81	45	201	129	64	583	70
1999	Phel_contig_407	3733.1341759095	7.28907305261609	0.582302606994978	12.5176720231976	5.97623613265025e-36	3.86719394317068e-33	49	34	38	75	62	11020	1752	5059	1759	15484
2000	Phel_contig_4076	108.085373452859	2.05142560081999	0.63836271651007	3.21357364357858	0.00131094175153086	0.00617697207404748	109	23	19	40	31	73	269	73	71	302
2001	Phel_contig_4085	19.0179480538048	3.84559080973303	0.870287679005256	4.41875819054288	9.92696388978017e-06	9.49648097840357e-05	7	1	2	2	1	3	68	61	28	10
2002	Phel_contig_4089	235.579456331717	2.54942428128276	0.42356279825344	6.01899952449861	1.7549838543338e-09	4.21351158949505e-08	82	42	34	113	106	141	297	592	413	517
2003	Phel_contig_4095	25.5909080094826	7.64279778063227	1.09424799525335	6.9845207062616	2.85830087686252e-12	1.27558130100771e-10	1	0	0	0	0	74	68	54	24	15
2004	Phel_contig_4099	1915.70654508366	2.78956301405331	0.362618222797109	7.69283736635076	1.43907390999027e-14	1.01324224678019e-12	593	493	392	555	583	3129	1732	3692	1531	6047
2005	Phel_contig_410	3587.26695240504	5.52572007951093	0.569605534452645	9.70095925212664	2.98677199528914e-22	5.83989131568118e-20	319	122	111	108	150	14599	1397	7274	2898	7127
2006	Phel_contig_4119	274.181213335862	2.43127652861437	0.754625942235027	3.22183003861952	0.00127374669063235	0.00603809237813877	244	47	53	34	72	78	288	156	248	1393
2007	Phel_contig_4126	415.53929362431	5.74106942102258	0.450492457507071	12.7439856658032	3.36742059413096e-37	2.34666043352029e-34	28	19	6	14	15	822	937	833	291	945
2008	Phel_contig_4128	2824.92686749308	3.38885864611768	0.854695029788705	3.96499163795941	7.33985200865588e-05	0.000530962198273222	401	172	188	1779	135	921	370	3788	7006	12548
2009	Phel_contig_4131	22.3825409468899	3.44154756656963	0.722073433859729	4.76620161494293	1.87731409947069e-06	2.18321106527234e-05	10	7	0	2	1	28	40	66	49	14
2010	Phel_contig_4142	92.8754941822007	2.68902316082078	0.327262626283338	8.21671325980459	2.09156361940927e-16	1.99454442274754e-14	23	20	34	17	41	162	118	265	108	133
2011	Phel_contig_415	799.698982610132	2.6370378287065	0.532499105998848	4.95219202999415	7.33821354243722e-07	9.54248649073487e-06	537	190	153	86	203	1821	1826	867	733	963
2012	Phel_contig_4150	235.327587111325	5.44754550664102	0.871527737685245	6.25057043062056	4.08956260484931e-10	1.15656745551087e-08	35	3	5	6	6	119	590	244	25	1165
2013	Phel_contig_4169	15.0109053533409	3.48058272153617	1.16261330984567	2.99375784885707	0.00275564553671455	0.0114009642863188	6	5	0	2	0	1	73	14	29	2
2014	Phel_contig_418	789.657469444493	7.05371868387178	0.343514221545334	20.5339931841538	1.07009215564378e-93	2.90829646060866e-89	7	10	16	12	19	1380	1315	2086	845	1926
2015	Phel_contig_4187	77.128018349581	2.05128855293724	0.442539294045714	4.63526873327851	3.56474067106255e-06	3.85372004606754e-05	22	45	29	35	31	176	40	97	87	183
2016	Phel_contig_4190	542.770678374257	3.76793853982461	0.567916274335814	6.63467259189089	3.25223608521833e-11	1.16454904247778e-09	163	83	40	46	62	813	1788	710	225	1055
2017	Phel_contig_4191	86.3465161982611	2.37779573483415	0.799081418059878	2.97566140457539	0.00292357457961	0.0119591977610838	89	14	15	1	27	54	112	128	56	343
2018	Phel_contig_4193	56.2909212907268	3.87965185603468	0.776560293575627	4.99594415028748	5.8548604488664e-07	7.90699010492837e-06	10	3	0	22	4	24	49	307	98	82
2019	Phel_contig_420	1058.49934721621	2.50420723112968	0.458079491333119	5.46675255825544	4.58355185518578e-08	7.98537002052816e-07	654	206	282	180	364	1905	1671	2452	538	2108
2020	Phel_contig_4201	16.5605490428626	2.21916204042299	0.742719257667996	2.9878881118429	0.00280912373773125	0.011578156649084	4	1	4	16	7	10	22	7	37	47
2021	Phel_contig_4208	189.830942257256	2.40831611991185	0.335503549666604	7.17821353098957	7.06281927154632e-13	3.56790524464844e-11	77	54	69	57	65	156	435	375	234	303
2022	Phel_contig_421	854.116108510163	4.52422311156736	0.727773032018649	6.21653030893213	5.08268243689062e-10	1.3892246635539e-08	143	60	60	40	75	5108	294	1156	434	485
